"plot","year","month","day","time","temp"
2311,2019,4,4,"15:00",0.23
2311,2019,4,4,"16:30",0.23
2311,2019,4,4,"18:00",0.23
2311,2019,4,4,"19:30",0.23
2311,2019,4,4,"21:00",0.23
2311,2019,4,4,"22:30",0.23
2311,2019,4,5,"00:00",0.23
2311,2019,4,5,"01:30",0.23
2311,2019,4,5,"03:00",0.23
2311,2019,4,5,"04:30",0.23
2311,2019,4,5,"06:00",0.23
2311,2019,4,5,"07:30",0.23
2311,2019,4,5,"09:00",0.23
2311,2019,4,5,"10:30",0.23
2311,2019,4,5,"12:00",0.23
2311,2019,4,5,"13:30",0.23
2311,2019,4,5,"15:00",0.23
2311,2019,4,5,"16:30",0.23
2311,2019,4,5,"18:00",0.23
2311,2019,4,5,"19:30",0.23
2311,2019,4,5,"21:00",0.23
2311,2019,4,5,"22:30",0.23
2311,2019,4,6,"00:00",0.23
2311,2019,4,6,"01:30",0.23
2311,2019,4,6,"03:00",0.23
2311,2019,4,6,"04:30",0.23
2311,2019,4,6,"06:00",0.23
2311,2019,4,6,"07:30",0.23
2311,2019,4,6,"09:00",0.23
2311,2019,4,6,"10:30",0.23
2311,2019,4,6,"12:00",0.23
2311,2019,4,6,"13:30",0.23
2311,2019,4,6,"15:00",0.23
2311,2019,4,6,"16:30",0.23
2311,2019,4,6,"18:00",0.23
2311,2019,4,6,"19:30",0.23
2311,2019,4,6,"21:00",0.23
2311,2019,4,6,"22:30",0.23
2311,2019,4,7,"00:00",0.23
2311,2019,4,7,"01:30",0.34
2311,2019,4,7,"03:00",0.23
2311,2019,4,7,"04:30",0.23
2311,2019,4,7,"06:00",0.23
2311,2019,4,7,"07:30",0.34
2311,2019,4,7,"09:00",0.34
2311,2019,4,7,"10:30",0.23
2311,2019,4,7,"12:00",0.34
2311,2019,4,7,"13:30",0.34
2311,2019,4,7,"15:00",0.34
2311,2019,4,7,"16:30",0.34
2311,2019,4,7,"18:00",0.23
2311,2019,4,7,"19:30",0.23
2311,2019,4,7,"21:00",0.23
2311,2019,4,7,"22:30",0.23
2311,2019,4,8,"00:00",0.34
2311,2019,4,8,"01:30",0.34
2311,2019,4,8,"03:00",0.34
2311,2019,4,8,"04:30",0.34
2311,2019,4,8,"06:00",0.34
2311,2019,4,8,"07:30",0.34
2311,2019,4,8,"09:00",0.34
2311,2019,4,8,"10:30",0.34
2311,2019,4,8,"12:00",0.34
2311,2019,4,8,"13:30",0.34
2311,2019,4,8,"15:00",0.34
2311,2019,4,8,"16:30",0.34
2311,2019,4,8,"18:00",0.34
2311,2019,4,8,"19:30",0.34
2311,2019,4,8,"21:00",0.34
2311,2019,4,8,"22:30",0.34
2311,2019,4,9,"00:00",0.34
2311,2019,4,9,"01:30",0.34
2311,2019,4,9,"03:00",0.34
2311,2019,4,9,"04:30",0.34
2311,2019,4,9,"06:00",0.34
2311,2019,4,9,"07:30",0.34
2311,2019,4,9,"09:00",0.34
2311,2019,4,9,"10:30",0.34
2311,2019,4,9,"12:00",0.34
2311,2019,4,9,"13:30",0.34
2311,2019,4,9,"15:00",0.34
2311,2019,4,9,"16:30",0.34
2311,2019,4,9,"18:00",0.34
2311,2019,4,9,"19:30",0.34
2311,2019,4,9,"21:00",0.34
2311,2019,4,9,"22:30",0.34
2311,2019,4,10,"00:00",0.34
2311,2019,4,10,"01:30",0.34
2311,2019,4,10,"03:00",0.34
2311,2019,4,10,"04:30",0.34
2311,2019,4,10,"06:00",0.34
2311,2019,4,10,"07:30",0.34
2311,2019,4,10,"09:00",0.34
2311,2019,4,10,"10:30",0.34
2311,2019,4,10,"12:00",0.34
2311,2019,4,10,"13:30",0.34
2311,2019,4,10,"15:00",0.34
2311,2019,4,10,"16:30",0.34
2311,2019,4,10,"18:00",0.34
2311,2019,4,10,"19:30",0.34
2311,2019,4,10,"21:00",0.34
2311,2019,4,10,"22:30",0.34
2311,2019,4,11,"00:00",0.34
2311,2019,4,11,"01:30",0.34
2311,2019,4,11,"03:00",0.34
2311,2019,4,11,"04:30",0.34
2311,2019,4,11,"06:00",0.34
2311,2019,4,11,"07:30",0.34
2311,2019,4,11,"09:00",0.34
2311,2019,4,11,"10:30",0.34
2311,2019,4,11,"12:00",0.34
2311,2019,4,11,"13:30",0.34
2311,2019,4,11,"15:00",0.34
2311,2019,4,11,"16:30",0.34
2311,2019,4,11,"18:00",0.34
2311,2019,4,11,"19:30",0.34
2311,2019,4,11,"21:00",0.34
2311,2019,4,11,"22:30",0.34
2311,2019,4,12,"00:00",0.34
2311,2019,4,12,"01:30",0.34
2311,2019,4,12,"03:00",0.34
2311,2019,4,12,"04:30",0.34
2311,2019,4,12,"06:00",0.34
2311,2019,4,12,"07:30",0.34
2311,2019,4,12,"09:00",0.34
2311,2019,4,12,"10:30",0.34
2311,2019,4,12,"12:00",0.34
2311,2019,4,12,"13:30",0.34
2311,2019,4,12,"15:00",0.34
2311,2019,4,12,"16:30",0.34
2311,2019,4,12,"18:00",0.34
2311,2019,4,12,"19:30",0.34
2311,2019,4,12,"21:00",0.34
2311,2019,4,12,"22:30",0.34
2311,2019,4,13,"00:00",0.34
2311,2019,4,13,"01:30",0.34
2311,2019,4,13,"03:00",0.34
2311,2019,4,13,"04:30",0.34
2311,2019,4,13,"06:00",0.34
2311,2019,4,13,"07:30",0.34
2311,2019,4,13,"09:00",0.34
2311,2019,4,13,"10:30",0.45
2311,2019,4,13,"12:00",0.34
2311,2019,4,13,"13:30",0.45
2311,2019,4,13,"15:00",0.45
2311,2019,4,13,"16:30",0.45
2311,2019,4,13,"18:00",0.45
2311,2019,4,13,"19:30",0.45
2311,2019,4,13,"21:00",0.45
2311,2019,4,13,"22:30",0.45
2311,2019,4,14,"00:00",0.45
2311,2019,4,14,"01:30",0.45
2311,2019,4,14,"03:00",0.45
2311,2019,4,14,"04:30",0.45
2311,2019,4,14,"06:00",0.45
2311,2019,4,14,"07:30",0.45
2311,2019,4,14,"09:00",0.45
2311,2019,4,14,"10:30",0.45
2311,2019,4,14,"12:00",0.45
2311,2019,4,14,"13:30",0.56
2311,2019,4,14,"15:00",0.67
2311,2019,4,14,"16:30",0.67
2311,2019,4,14,"18:00",0.56
2311,2019,4,14,"19:30",0.56
2311,2019,4,14,"21:00",0.56
2311,2019,4,14,"22:30",0.45
2311,2019,4,15,"00:00",0.56
2311,2019,4,15,"01:30",0.45
2311,2019,4,15,"03:00",0.56
2311,2019,4,15,"04:30",0.56
2311,2019,4,15,"06:00",0.56
2311,2019,4,15,"07:30",0.45
2311,2019,4,15,"09:00",0.45
2311,2019,4,15,"10:30",0.67
2311,2019,4,15,"12:00",0.78
2311,2019,4,15,"13:30",0.89
2311,2019,4,15,"15:00",1.11
2311,2019,4,15,"16:30",1.33
2311,2019,4,15,"18:00",1.44
2311,2019,4,15,"19:30",1.44
2311,2019,4,15,"21:00",1.22
2311,2019,4,15,"22:30",1
2311,2019,4,16,"00:00",1
2311,2019,4,16,"01:30",0.89
2311,2019,4,16,"03:00",0.89
2311,2019,4,16,"04:30",1
2311,2019,4,16,"06:00",1
2311,2019,4,16,"07:30",1
2311,2019,4,16,"09:00",1.11
2311,2019,4,16,"10:30",1.33
2311,2019,4,16,"12:00",1.76
2311,2019,4,16,"13:30",2.2
2311,2019,4,16,"15:00",2.62
2311,2019,4,16,"16:30",3.05
2311,2019,4,16,"18:00",3.16
2311,2019,4,16,"19:30",3.05
2311,2019,4,16,"21:00",2.73
2311,2019,4,16,"22:30",2.3
2311,2019,4,17,"00:00",1.87
2311,2019,4,17,"01:30",1.66
2311,2019,4,17,"03:00",1.55
2311,2019,4,17,"04:30",1.33
2311,2019,4,17,"06:00",1.33
2311,2019,4,17,"07:30",1.22
2311,2019,4,17,"09:00",1.11
2311,2019,4,17,"10:30",1.11
2311,2019,4,17,"12:00",1.11
2311,2019,4,17,"13:30",1.11
2311,2019,4,17,"15:00",1.22
2311,2019,4,17,"16:30",1.87
2311,2019,4,17,"18:00",2.3
2311,2019,4,17,"19:30",2.41
2311,2019,4,17,"21:00",2.3
2311,2019,4,17,"22:30",2.2
2311,2019,4,18,"00:00",2.09
2311,2019,4,18,"01:30",1.98
2311,2019,4,18,"03:00",1.87
2311,2019,4,18,"04:30",1.66
2311,2019,4,18,"06:00",1.55
2311,2019,4,18,"07:30",1.44
2311,2019,4,18,"09:00",1.33
2311,2019,4,18,"10:30",1.33
2311,2019,4,18,"12:00",1.33
2311,2019,4,18,"13:30",1.44
2311,2019,4,18,"15:00",1.87
2311,2019,4,18,"16:30",2.52
2311,2019,4,18,"18:00",3.05
2311,2019,4,18,"19:30",3.26
2311,2019,4,18,"21:00",3.16
2311,2019,4,18,"22:30",2.84
2311,2019,4,19,"00:00",2.52
2311,2019,4,19,"01:30",2.3
2311,2019,4,19,"03:00",1.98
2311,2019,4,19,"04:30",1.87
2311,2019,4,19,"06:00",1.66
2311,2019,4,19,"07:30",1.55
2311,2019,4,19,"09:00",1.55
2311,2019,4,19,"10:30",1.44
2311,2019,4,19,"12:00",1.44
2311,2019,4,19,"13:30",1.87
2311,2019,4,19,"15:00",2.52
2311,2019,4,19,"16:30",3.37
2311,2019,4,19,"18:00",4
2311,2019,4,19,"19:30",4.21
2311,2019,4,19,"21:00",4.1
2311,2019,4,19,"22:30",3.79
2311,2019,4,20,"00:00",3.47
2311,2019,4,20,"01:30",3.16
2311,2019,4,20,"03:00",2.84
2311,2019,4,20,"04:30",2.62
2311,2019,4,20,"06:00",2.41
2311,2019,4,20,"07:30",2.3
2311,2019,4,20,"09:00",2.3
2311,2019,4,20,"10:30",2.62
2311,2019,4,20,"12:00",3.16
2311,2019,4,20,"13:30",3.68
2311,2019,4,20,"15:00",4.21
2311,2019,4,20,"16:30",5.14
2311,2019,4,20,"18:00",5.76
2311,2019,4,20,"19:30",5.96
2311,2019,4,20,"21:00",5.86
2311,2019,4,20,"22:30",5.66
2311,2019,4,21,"00:00",5.45
2311,2019,4,21,"01:30",5.24
2311,2019,4,21,"03:00",5.04
2311,2019,4,21,"04:30",4.93
2311,2019,4,21,"06:00",4.73
2311,2019,4,21,"07:30",4.62
2311,2019,4,21,"09:00",4.62
2311,2019,4,21,"10:30",5.04
2311,2019,4,21,"12:00",5.45
2311,2019,4,21,"13:30",5.96
2311,2019,4,21,"15:00",6.57
2311,2019,4,21,"16:30",6.98
2311,2019,4,21,"18:00",6.98
2311,2019,4,21,"19:30",6.78
2311,2019,4,21,"21:00",6.57
2311,2019,4,21,"22:30",6.27
2311,2019,4,22,"00:00",5.96
2311,2019,4,22,"01:30",5.66
2311,2019,4,22,"03:00",5.45
2311,2019,4,22,"04:30",5.24
2311,2019,4,22,"06:00",4.93
2311,2019,4,22,"07:30",4.73
2311,2019,4,22,"09:00",4.73
2311,2019,4,22,"10:30",4.93
2311,2019,4,22,"12:00",5.35
2311,2019,4,22,"13:30",5.96
2311,2019,4,22,"15:00",6.57
2311,2019,4,22,"16:30",7.08
2311,2019,4,22,"18:00",7.48
2311,2019,4,22,"19:30",7.38
2311,2019,4,22,"21:00",6.98
2311,2019,4,22,"22:30",6.47
2311,2019,4,23,"00:00",5.86
2311,2019,4,23,"01:30",5.35
2311,2019,4,23,"03:00",4.83
2311,2019,4,23,"04:30",4.42
2311,2019,4,23,"06:00",4.1
2311,2019,4,23,"07:30",3.79
2311,2019,4,23,"09:00",3.58
2311,2019,4,23,"10:30",3.37
2311,2019,4,23,"12:00",3.47
2311,2019,4,23,"13:30",3.79
2311,2019,4,23,"15:00",4.21
2311,2019,4,23,"16:30",5.04
2311,2019,4,23,"18:00",5.76
2311,2019,4,23,"19:30",5.96
2311,2019,4,23,"21:00",5.86
2311,2019,4,23,"22:30",5.55
2311,2019,4,24,"00:00",5.24
2311,2019,4,24,"01:30",4.93
2311,2019,4,24,"03:00",4.62
2311,2019,4,24,"04:30",4.42
2311,2019,4,24,"06:00",4.21
2311,2019,4,24,"07:30",4.21
2311,2019,4,24,"09:00",4.42
2311,2019,4,24,"10:30",4.93
2311,2019,4,24,"12:00",5.55
2311,2019,4,24,"13:30",5.96
2311,2019,4,24,"15:00",6.57
2311,2019,4,24,"16:30",7.08
2311,2019,4,24,"18:00",7.18
2311,2019,4,24,"19:30",7.38
2311,2019,4,24,"21:00",7.48
2311,2019,4,24,"22:30",7.28
2311,2019,4,25,"00:00",7.08
2311,2019,4,25,"01:30",6.67
2311,2019,4,25,"03:00",6.17
2311,2019,4,25,"04:30",5.66
2311,2019,4,25,"06:00",5.14
2311,2019,4,25,"07:30",4.73
2311,2019,4,25,"09:00",4.42
2311,2019,4,25,"10:30",4.31
2311,2019,4,25,"12:00",4.42
2311,2019,4,25,"13:30",4.62
2311,2019,4,25,"15:00",4.93
2311,2019,4,25,"16:30",5.76
2311,2019,4,25,"18:00",6.37
2311,2019,4,25,"19:30",6.47
2311,2019,4,25,"21:00",6.27
2311,2019,4,25,"22:30",5.96
2311,2019,4,26,"00:00",5.55
2311,2019,4,26,"01:30",5.14
2311,2019,4,26,"03:00",4.93
2311,2019,4,26,"04:30",4.83
2311,2019,4,26,"06:00",4.62
2311,2019,4,26,"07:30",4.42
2311,2019,4,26,"09:00",4.31
2311,2019,4,26,"10:30",4.62
2311,2019,4,26,"12:00",5.24
2311,2019,4,26,"13:30",6.06
2311,2019,4,26,"15:00",6.78
2311,2019,4,26,"16:30",7.18
2311,2019,4,26,"18:00",7.38
2311,2019,4,26,"19:30",7.38
2311,2019,4,26,"21:00",7.08
2311,2019,4,26,"22:30",6.57
2311,2019,4,27,"00:00",6.17
2311,2019,4,27,"01:30",5.66
2311,2019,4,27,"03:00",5.24
2311,2019,4,27,"04:30",4.73
2311,2019,4,27,"06:00",4.31
2311,2019,4,27,"07:30",4
2311,2019,4,27,"09:00",3.79
2311,2019,4,27,"10:30",3.58
2311,2019,4,27,"12:00",3.58
2311,2019,4,27,"13:30",3.68
2311,2019,4,27,"15:00",4
2311,2019,4,27,"16:30",4.83
2311,2019,4,27,"18:00",5.45
2311,2019,4,27,"19:30",5.55
2311,2019,4,27,"21:00",5.55
2311,2019,4,27,"22:30",5.35
2311,2019,4,28,"00:00",5.35
2311,2019,4,28,"01:30",5.24
2311,2019,4,28,"03:00",5.04
2311,2019,4,28,"04:30",4.93
2311,2019,4,28,"06:00",4.73
2311,2019,4,28,"07:30",4.62
2311,2019,4,28,"09:00",4.62
2311,2019,4,28,"10:30",4.62
2311,2019,4,28,"12:00",4.52
2311,2019,4,28,"13:30",4.42
2311,2019,4,28,"15:00",4.21
2311,2019,4,28,"16:30",4.83
2311,2019,4,28,"18:00",5.14
2311,2019,4,28,"19:30",4.93
2311,2019,4,28,"21:00",4.42
2311,2019,4,28,"22:30",4
2311,2019,4,29,"00:00",3.58
2311,2019,4,29,"01:30",3.26
2311,2019,4,29,"03:00",3.05
2311,2019,4,29,"04:30",2.84
2311,2019,4,29,"06:00",2.62
2311,2019,4,29,"07:30",2.52
2311,2019,4,29,"09:00",2.41
2311,2019,4,29,"10:30",2.3
2311,2019,4,29,"12:00",2.2
2311,2019,4,29,"13:30",2.2
2311,2019,4,29,"15:00",2.73
2311,2019,4,29,"16:30",3.05
2311,2019,4,29,"18:00",3.58
2311,2019,4,29,"19:30",4
2311,2019,4,29,"21:00",4.1
2311,2019,4,29,"22:30",4
2311,2019,4,30,"00:00",3.89
2311,2019,4,30,"01:30",3.79
2311,2019,4,30,"03:00",3.68
2311,2019,4,30,"04:30",3.58
2311,2019,4,30,"06:00",3.26
2311,2019,4,30,"07:30",2.94
2311,2019,4,30,"09:00",2.73
2311,2019,4,30,"10:30",2.52
2311,2019,4,30,"12:00",2.73
2311,2019,4,30,"13:30",3.26
2311,2019,4,30,"15:00",3.37
2311,2019,4,30,"16:30",3.68
2311,2019,4,30,"18:00",3.58
2311,2019,4,30,"19:30",3.37
2311,2019,4,30,"21:00",3.16
2311,2019,4,30,"22:30",3.05
2311,2019,5,1,"00:00",2.84
2311,2019,5,1,"01:30",2.84
2311,2019,5,1,"03:00",2.62
2311,2019,5,1,"04:30",2.52
2311,2019,5,1,"06:00",2.52
2311,2019,5,1,"07:30",2.41
2311,2019,5,1,"09:00",2.3
2311,2019,5,1,"10:30",2.3
2311,2019,5,1,"12:00",2.2
2311,2019,5,1,"13:30",2.2
2311,2019,5,1,"15:00",2.3
2311,2019,5,1,"16:30",2.84
2311,2019,5,1,"18:00",3.37
2311,2019,5,1,"19:30",3.26
2311,2019,5,1,"21:00",3.05
2311,2019,5,1,"22:30",2.84
2311,2019,5,2,"00:00",2.52
2311,2019,5,2,"01:30",2.41
2311,2019,5,2,"03:00",2.2
2311,2019,5,2,"04:30",2.09
2311,2019,5,2,"06:00",1.98
2311,2019,5,2,"07:30",1.87
2311,2019,5,2,"09:00",1.76
2311,2019,5,2,"10:30",1.66
2311,2019,5,2,"12:00",1.55
2311,2019,5,2,"13:30",1.55
2311,2019,5,2,"15:00",1.55
2311,2019,5,2,"16:30",1.76
2311,2019,5,2,"18:00",2.62
2311,2019,5,2,"19:30",2.94
2311,2019,5,2,"21:00",3.05
2311,2019,5,2,"22:30",2.94
2311,2019,5,3,"00:00",2.73
2311,2019,5,3,"01:30",2.52
2311,2019,5,3,"03:00",2.3
2311,2019,5,3,"04:30",2.09
2311,2019,5,3,"06:00",1.98
2311,2019,5,3,"07:30",1.87
2311,2019,5,3,"09:00",1.76
2311,2019,5,3,"10:30",1.76
2311,2019,5,3,"12:00",1.76
2311,2019,5,3,"13:30",1.98
2311,2019,5,3,"15:00",2.41
2311,2019,5,3,"16:30",3.58
2311,2019,5,3,"18:00",4.42
2311,2019,5,3,"19:30",4.62
2311,2019,5,3,"21:00",4.52
2311,2019,5,3,"22:30",4.21
2311,2019,5,4,"00:00",3.68
2311,2019,5,4,"01:30",3.26
2311,2019,5,4,"03:00",2.94
2311,2019,5,4,"04:30",2.73
2311,2019,5,4,"06:00",2.52
2311,2019,5,4,"07:30",2.3
2311,2019,5,4,"09:00",2.09
2311,2019,5,4,"10:30",2.09
2311,2019,5,4,"12:00",2.2
2311,2019,5,4,"13:30",2.62
2311,2019,5,4,"15:00",3.26
2311,2019,5,4,"16:30",4.52
2311,2019,5,4,"18:00",5.55
2311,2019,5,4,"19:30",5.76
2311,2019,5,4,"21:00",5.66
2311,2019,5,4,"22:30",5.24
2311,2019,5,5,"00:00",4.83
2311,2019,5,5,"01:30",4.42
2311,2019,5,5,"03:00",4
2311,2019,5,5,"04:30",3.68
2311,2019,5,5,"06:00",3.47
2311,2019,5,5,"07:30",3.16
2311,2019,5,5,"09:00",3.16
2311,2019,5,5,"10:30",3.37
2311,2019,5,5,"12:00",3.79
2311,2019,5,5,"13:30",4.21
2311,2019,5,5,"15:00",4.62
2311,2019,5,5,"16:30",5.76
2311,2019,5,5,"18:00",6.57
2311,2019,5,5,"19:30",6.78
2311,2019,5,5,"21:00",6.57
2311,2019,5,5,"22:30",6.17
2311,2019,5,6,"00:00",5.76
2311,2019,5,6,"01:30",5.35
2311,2019,5,6,"03:00",5.04
2311,2019,5,6,"04:30",4.73
2311,2019,5,6,"06:00",4.42
2311,2019,5,6,"07:30",4.1
2311,2019,5,6,"09:00",4.21
2311,2019,5,6,"10:30",4.42
2311,2019,5,6,"12:00",4.83
2311,2019,5,6,"13:30",5.14
2311,2019,5,6,"15:00",5.55
2311,2019,5,6,"16:30",6.67
2311,2019,5,6,"18:00",7.68
2311,2019,5,6,"19:30",7.78
2311,2019,5,6,"21:00",7.48
2311,2019,5,6,"22:30",7.08
2311,2019,5,7,"00:00",6.67
2311,2019,5,7,"01:30",6.27
2311,2019,5,7,"03:00",5.86
2311,2019,5,7,"04:30",5.45
2311,2019,5,7,"06:00",5.14
2311,2019,5,7,"07:30",4.83
2311,2019,5,7,"09:00",5.04
2311,2019,5,7,"10:30",5.55
2311,2019,5,7,"12:00",6.17
2311,2019,5,7,"13:30",6.47
2311,2019,5,7,"15:00",6.57
2311,2019,5,7,"16:30",6.98
2311,2019,5,7,"18:00",7.48
2311,2019,5,7,"19:30",7.28
2311,2019,5,7,"21:00",6.88
2311,2019,5,7,"22:30",6.47
2311,2019,5,8,"00:00",6.17
2311,2019,5,8,"01:30",5.86
2311,2019,5,8,"03:00",5.66
2311,2019,5,8,"04:30",5.55
2311,2019,5,8,"06:00",5.35
2311,2019,5,8,"07:30",5.24
2311,2019,5,8,"09:00",5.35
2311,2019,5,8,"10:30",5.66
2311,2019,5,8,"12:00",6.17
2311,2019,5,8,"13:30",6.67
2311,2019,5,8,"15:00",6.98
2311,2019,5,8,"16:30",7.38
2311,2019,5,8,"18:00",5.96
2311,2019,5,8,"19:30",5.66
2311,2019,5,8,"21:00",5.35
2311,2019,5,8,"22:30",5.14
2311,2019,5,9,"00:00",5.04
2311,2019,5,9,"01:30",4.83
2311,2019,5,9,"03:00",4.73
2311,2019,5,9,"04:30",4.52
2311,2019,5,9,"06:00",4.31
2311,2019,5,9,"07:30",4.21
2311,2019,5,9,"09:00",4.21
2311,2019,5,9,"10:30",4.42
2311,2019,5,9,"12:00",4.73
2311,2019,5,9,"13:30",5.24
2311,2019,5,9,"15:00",5.86
2311,2019,5,9,"16:30",6.57
2311,2019,5,9,"18:00",6.98
2311,2019,5,9,"19:30",6.88
2311,2019,5,9,"21:00",6.47
2311,2019,5,9,"22:30",5.86
2311,2019,5,10,"00:00",5.24
2311,2019,5,10,"01:30",4.83
2311,2019,5,10,"03:00",4.42
2311,2019,5,10,"04:30",4.1
2311,2019,5,10,"06:00",3.79
2311,2019,5,10,"07:30",3.47
2311,2019,5,10,"09:00",3.26
2311,2019,5,10,"10:30",3.16
2311,2019,5,10,"12:00",3.26
2311,2019,5,10,"13:30",3.47
2311,2019,5,10,"15:00",3.79
2311,2019,5,10,"16:30",4.83
2311,2019,5,10,"18:00",5.86
2311,2019,5,10,"19:30",6.06
2311,2019,5,10,"21:00",5.86
2311,2019,5,10,"22:30",5.55
2311,2019,5,11,"00:00",5.04
2311,2019,5,11,"01:30",4.62
2311,2019,5,11,"03:00",4.21
2311,2019,5,11,"04:30",3.89
2311,2019,5,11,"06:00",3.58
2311,2019,5,11,"07:30",3.37
2311,2019,5,11,"09:00",3.26
2311,2019,5,11,"10:30",3.37
2311,2019,5,11,"12:00",3.79
2311,2019,5,11,"13:30",4.31
2311,2019,5,11,"15:00",4.83
2311,2019,5,11,"16:30",5.96
2311,2019,5,11,"18:00",6.88
2311,2019,5,11,"19:30",7.08
2311,2019,5,11,"21:00",6.88
2311,2019,5,11,"22:30",6.47
2311,2019,5,12,"00:00",6.06
2311,2019,5,12,"01:30",5.66
2311,2019,5,12,"03:00",5.24
2311,2019,5,12,"04:30",4.83
2311,2019,5,12,"06:00",4.42
2311,2019,5,12,"07:30",4.1
2311,2019,5,12,"09:00",4.1
2311,2019,5,12,"10:30",4.42
2311,2019,5,12,"12:00",4.83
2311,2019,5,12,"13:30",5.24
2311,2019,5,12,"15:00",5.66
2311,2019,5,12,"16:30",6.78
2311,2019,5,12,"18:00",7.48
2311,2019,5,12,"19:30",7.68
2311,2019,5,12,"21:00",7.58
2311,2019,5,12,"22:30",7.18
2311,2019,5,13,"00:00",6.67
2311,2019,5,13,"01:30",6.27
2311,2019,5,13,"03:00",5.86
2311,2019,5,13,"04:30",5.45
2311,2019,5,13,"06:00",5.14
2311,2019,5,13,"07:30",4.83
2311,2019,5,13,"09:00",4.83
2311,2019,5,13,"10:30",5.35
2311,2019,5,13,"12:00",5.76
2311,2019,5,13,"13:30",6.27
2311,2019,5,13,"15:00",6.67
2311,2019,5,13,"16:30",7.98
2311,2019,5,13,"18:00",8.68
2311,2019,5,13,"19:30",8.88
2311,2019,5,13,"21:00",8.58
2311,2019,5,13,"22:30",8.18
2311,2019,5,14,"00:00",7.78
2311,2019,5,14,"01:30",7.48
2311,2019,5,14,"03:00",7.08
2311,2019,5,14,"04:30",6.67
2311,2019,5,14,"06:00",6.27
2311,2019,5,14,"07:30",5.96
2311,2019,5,14,"09:00",6.06
2311,2019,5,14,"10:30",6.57
2311,2019,5,14,"12:00",7.08
2311,2019,5,14,"13:30",7.38
2311,2019,5,14,"15:00",7.68
2311,2019,5,14,"16:30",8.68
2311,2019,5,14,"18:00",9.37
2311,2019,5,14,"19:30",9.37
2311,2019,5,14,"21:00",9.18
2311,2019,5,14,"22:30",8.68
2311,2019,5,15,"00:00",8.18
2311,2019,5,15,"01:30",7.68
2311,2019,5,15,"03:00",7.28
2311,2019,5,15,"04:30",6.98
2311,2019,5,15,"06:00",6.67
2311,2019,5,15,"07:30",6.37
2311,2019,5,15,"09:00",6.37
2311,2019,5,15,"10:30",6.88
2311,2019,5,15,"12:00",7.38
2311,2019,5,15,"13:30",7.98
2311,2019,5,15,"15:00",8.78
2311,2019,5,15,"16:30",9.57
2311,2019,5,15,"18:00",9.96
2311,2019,5,15,"19:30",10.06
2311,2019,5,15,"21:00",9.77
2311,2019,5,15,"22:30",9.28
2311,2019,5,16,"00:00",8.78
2311,2019,5,16,"01:30",8.38
2311,2019,5,16,"03:00",8.18
2311,2019,5,16,"04:30",7.88
2311,2019,5,16,"06:00",7.78
2311,2019,5,16,"07:30",7.58
2311,2019,5,16,"09:00",7.68
2311,2019,5,16,"10:30",8.18
2311,2019,5,16,"12:00",8.88
2311,2019,5,16,"13:30",9.67
2311,2019,5,16,"15:00",10.16
2311,2019,5,16,"16:30",10.65
2311,2019,5,16,"18:00",10.46
2311,2019,5,16,"19:30",10.26
2311,2019,5,16,"21:00",9.77
2311,2019,5,16,"22:30",9.28
2311,2019,5,17,"00:00",8.88
2311,2019,5,17,"01:30",8.48
2311,2019,5,17,"03:00",8.18
2311,2019,5,17,"04:30",7.78
2311,2019,5,17,"06:00",7.38
2311,2019,5,17,"07:30",6.98
2311,2019,5,17,"09:00",6.88
2311,2019,5,17,"10:30",7.08
2311,2019,5,17,"12:00",7.28
2311,2019,5,17,"13:30",7.48
2311,2019,5,17,"15:00",7.58
2311,2019,5,17,"16:30",7.88
2311,2019,5,17,"18:00",8.08
2311,2019,5,17,"19:30",7.88
2311,2019,5,17,"21:00",7.58
2311,2019,5,17,"22:30",7.18
2311,2019,5,18,"00:00",6.88
2311,2019,5,18,"01:30",6.57
2311,2019,5,18,"03:00",6.17
2311,2019,5,18,"04:30",5.86
2311,2019,5,18,"06:00",5.66
2311,2019,5,18,"07:30",5.55
2311,2019,5,18,"09:00",5.76
2311,2019,5,18,"10:30",6.06
2311,2019,5,18,"12:00",6.47
2311,2019,5,18,"13:30",6.98
2311,2019,5,18,"15:00",7.28
2311,2019,5,18,"16:30",7.88
2311,2019,5,18,"18:00",8.08
2311,2019,5,18,"19:30",7.98
2311,2019,5,18,"21:00",7.78
2311,2019,5,18,"22:30",7.28
2311,2019,5,19,"00:00",6.78
2311,2019,5,19,"01:30",6.27
2311,2019,5,19,"03:00",5.86
2311,2019,5,19,"04:30",5.45
2311,2019,5,19,"06:00",5.24
2311,2019,5,19,"07:30",5.14
2311,2019,5,19,"09:00",5.14
2311,2019,5,19,"10:30",5.66
2311,2019,5,19,"12:00",6.27
2311,2019,5,19,"13:30",7.08
2311,2019,5,19,"15:00",7.48
2311,2019,5,19,"16:30",6.37
2311,2019,5,19,"18:00",6.78
2311,2019,5,19,"19:30",7.08
2311,2019,5,19,"21:00",6.98
2311,2019,5,19,"22:30",6.78
2311,2019,5,20,"00:00",6.37
2311,2019,5,20,"01:30",6.06
2311,2019,5,20,"03:00",5.76
2311,2019,5,20,"04:30",5.55
2311,2019,5,20,"06:00",5.35
2311,2019,5,20,"07:30",5.04
2311,2019,5,20,"09:00",5.04
2311,2019,5,20,"10:30",5.55
2311,2019,5,20,"12:00",6.17
2311,2019,5,20,"13:30",6.78
2311,2019,5,20,"15:00",7.18
